timestamp,open,high,low,close,volume
2026-06-02 22:00:00+00:00,1899.4,1908.82,1860.09,1867.44,212791.46
2026-06-02 23:00:00+00:00,1867.44,1872.4,1837.2,1859.08,237695.83
2026-06-03 00:00:00+00:00,1859.08,1873.38,1853.52,1866.25,92104.59
2026-06-03 01:00:00+00:00,1866.25,1869.27,1848.62,1863.63,54859.81
2026-06-03 02:00:00+00:00,1863.63,1864.0,1850.0,1853.29,36809.21
2026-06-03 03:00:00+00:00,1853.29,1855.69,1815.58,1826.83,164959.79
2026-06-03 04:00:00+00:00,1826.83,1851.93,1826.49,1849.94,87338.63
2026-06-03 05:00:00+00:00,1849.94,1875.5,1848.83,1872.57,110401.79
2026-06-03 06:00:00+00:00,1872.57,1885.05,1869.6,1871.15,89860.78
2026-06-03 07:00:00+00:00,1871.15,1879.6,1867.05,1877.48,34518.75
2026-06-03 08:00:00+00:00,1877.48,1882.73,1872.45,1879.12,31956.64
2026-06-03 09:00:00+00:00,1879.12,1886.0,1869.0,1875.64,50760.02
2026-06-03 10:00:00+00:00,1875.64,1892.07,1873.89,1883.92,41156.85
2026-06-03 11:00:00+00:00,1883.92,1887.77,1875.06,1877.33,46465.13
2026-06-03 12:00:00+00:00,1877.33,1879.73,1867.03,1875.78,53143.76
2026-06-03 13:00:00+00:00,1875.78,1879.04,1860.37,1866.76,65568.89
2026-06-03 14:00:00+00:00,1866.76,1867.84,1851.66,1857.85,62621.63
2026-06-03 15:00:00+00:00,1857.85,1859.2,1835.16,1836.19,70837.66
2026-06-03 16:00:00+00:00,1836.19,1843.28,1809.96,1831.76,213734.14
2026-06-03 17:00:00+00:00,1831.76,1838.47,1817.08,1827.26,48491.14
2026-06-03 18:00:00+00:00,1827.26,1833.84,1820.55,1831.48,30247.48
2026-06-03 19:00:00+00:00,1831.48,1832.96,1793.75,1802.3,149130.07
2026-06-03 20:00:00+00:00,1802.3,1812.52,1767.42,1780.43,162958.09
2026-06-03 21:00:00+00:00,1780.43,1849.85,1776.44,1849.77,209059.1
2026-06-03 22:00:00+00:00,1849.77,1852.0,1821.69,1828.66,108311.63
2026-06-03 23:00:00+00:00,1828.66,1830.68,1811.53,1812.31,75092.3
2026-06-04 00:00:00+00:00,1812.31,1819.98,1781.41,1793.0,140101.9
2026-06-04 01:00:00+00:00,1793.0,1800.61,1753.94,1758.92,174087.03
2026-06-04 02:00:00+00:00,1758.92,1777.99,1715.18,1766.1,320493.1
2026-06-04 03:00:00+00:00,1766.1,1812.88,1765.65,1808.57,175879.48
2026-06-04 04:00:00+00:00,1808.57,1817.4,1801.52,1804.66,78364.35
2026-06-04 05:00:00+00:00,1804.66,1804.66,1778.5,1783.1,115773.93
2026-06-04 06:00:00+00:00,1783.1,1800.77,1781.0,1789.05,53329.24
2026-06-04 07:00:00+00:00,1789.05,1789.99,1772.39,1776.32,66283.88
2026-06-04 08:00:00+00:00,1776.32,1782.44,1762.82,1772.47,73291.17
2026-06-04 09:00:00+00:00,1772.47,1773.16,1743.45,1765.52,118914.49
2026-06-04 10:00:00+00:00,1765.52,1766.44,1728.75,1736.01,169358.45
2026-06-04 11:00:00+00:00,1736.01,1753.91,1731.53,1750.48,95521.27
2026-06-04 12:00:00+00:00,1750.48,1781.76,1743.25,1777.35,116330.38
2026-06-04 13:00:00+00:00,1777.35,1789.58,1754.63,1784.83,119315.96
2026-06-04 14:00:00+00:00,1784.83,1794.5,1765.0,1773.55,73637.23
2026-06-04 15:00:00+00:00,1773.55,1790.86,1769.49,1776.0,67533.16
2026-06-04 16:00:00+00:00,1776.0,1780.65,1765.11,1771.28,45295.6
2026-06-04 17:00:00+00:00,1771.28,1775.27,1752.76,1766.81,65247.78
2026-06-04 18:00:00+00:00,1766.81,1783.16,1758.79,1775.34,72701.4
2026-06-04 19:00:00+00:00,1775.34,1786.93,1770.09,1775.97,46532.84
2026-06-04 20:00:00+00:00,1775.97,1776.47,1763.31,1773.8,54065.03
2026-06-04 21:00:00+00:00,1773.8,1782.09,1755.46,1760.06,41997.23
2026-06-04 22:00:00+00:00,1760.06,1769.54,1751.22,1767.54,52768.5
2026-06-04 23:00:00+00:00,1767.54,1776.53,1756.04,1769.77,34709.99
2026-06-05 00:00:00+00:00,1769.77,1774.04,1757.31,1758.37,27951.23
2026-06-05 01:00:00+00:00,1758.37,1763.61,1745.03,1752.15,67911.6
2026-06-05 02:00:00+00:00,1752.15,1753.79,1726.2,1729.11,94194.34
2026-06-05 03:00:00+00:00,1729.11,1738.79,1720.62,1728.74,61033.11
2026-06-05 04:00:00+00:00,1728.74,1745.38,1716.53,1743.71,88730.84
2026-06-05 05:00:00+00:00,1743.71,1747.18,1679.6,1683.21,245463.27
2026-06-05 06:00:00+00:00,1683.21,1688.9,1622.06,1655.46,415362.75
2026-06-05 07:00:00+00:00,1655.46,1679.08,1632.26,1677.98,199025.09
2026-06-05 08:00:00+00:00,1677.98,1678.75,1658.11,1662.85,98684.48
2026-06-05 09:00:00+00:00,1662.85,1689.27,1661.67,1681.84,100400.81
2026-06-05 10:00:00+00:00,1681.84,1684.36,1671.07,1675.8,49953.83
2026-06-05 11:00:00+00:00,1675.8,1680.8,1661.75,1662.16,70885.9
2026-06-05 12:00:00+00:00,1662.16,1671.0,1644.7,1655.92,127587.2
2026-06-05 13:00:00+00:00,1655.92,1677.23,1612.0,1613.64,234802.9
2026-06-05 14:00:00+00:00,1613.64,1623.45,1589.98,1599.81,327904.3
2026-06-05 15:00:00+00:00,1599.81,1603.56,1570.82,1582.27,279788.34
