timestamp,open,high,low,close,volume
2024-08-31 00:00:00+00:00,4.111,4.161,3.972,4.028,10814155.2
2024-09-01 00:00:00+00:00,4.028,4.073,3.806,3.845,17475593.9
2024-09-02 00:00:00+00:00,3.845,4.028,3.833,3.986,15567039.9
2024-09-03 00:00:00+00:00,3.986,4.077,3.707,3.724,20020528.6
2024-09-04 00:00:00+00:00,3.724,3.939,3.546,3.885,27568303.9
2024-09-05 00:00:00+00:00,3.885,3.922,3.691,3.708,13671174.6
2024-09-06 00:00:00+00:00,3.708,3.81,3.419,3.546,27539039.2
2024-09-07 00:00:00+00:00,3.546,3.754,3.541,3.664,10289184.7
2024-09-08 00:00:00+00:00,3.664,3.818,3.641,3.754,12103582.9
2024-09-09 00:00:00+00:00,3.754,4.106,3.748,4.014,16357799.8
2024-09-10 00:00:00+00:00,4.014,4.081,3.935,4.03,10870305.1
2024-09-11 00:00:00+00:00,4.03,4.052,3.812,3.965,16014249.3
2024-09-12 00:00:00+00:00,3.965,4.3,3.964,4.246,20985779.1
2024-09-13 00:00:00+00:00,4.246,4.367,4.111,4.283,16395523.8
2024-09-14 00:00:00+00:00,4.283,4.303,4.15,4.19,10136806.5
2024-09-15 00:00:00+00:00,4.19,4.26,3.996,4.013,14021992.3
2024-09-16 00:00:00+00:00,4.013,4.029,3.845,3.877,13349506.3
2024-09-17 00:00:00+00:00,3.877,4.301,3.829,4.13,22209107.5
2024-09-18 00:00:00+00:00,4.13,4.255,3.93,4.251,24256157.1
2024-09-19 00:00:00+00:00,4.251,4.587,4.251,4.362,33714190.8
2024-09-20 00:00:00+00:00,4.362,4.508,4.255,4.383,22881767.5
2024-09-21 00:00:00+00:00,4.383,4.691,4.283,4.663,16905635.9
2024-09-22 00:00:00+00:00,4.663,4.684,4.379,4.522,21716085.0
2024-09-23 00:00:00+00:00,4.522,5.274,4.393,5.174,66815408.0
2024-09-24 00:00:00+00:00,5.174,5.398,5.051,5.344,50547272.0
2024-09-25 00:00:00+00:00,5.344,5.462,5.107,5.142,31825709.5
2024-09-26 00:00:00+00:00,5.142,5.872,5.116,5.544,47100369.5
2024-09-27 00:00:00+00:00,5.544,5.756,5.358,5.452,26473454.8
2024-09-28 00:00:00+00:00,5.452,5.579,5.329,5.561,16039532.3
2024-09-29 00:00:00+00:00,5.561,5.629,5.346,5.5,19788424.2
2024-09-30 00:00:00+00:00,5.5,5.516,5.222,5.286,29542707.9
2024-10-01 00:00:00+00:00,5.286,5.563,4.586,4.834,56205140.6
2024-10-02 00:00:00+00:00,4.834,5.005,4.518,4.624,27875645.2
2024-10-03 00:00:00+00:00,4.624,4.767,4.413,4.638,25719639.1
2024-10-04 00:00:00+00:00,4.638,4.86,4.588,4.827,18619761.5
2024-10-05 00:00:00+00:00,4.827,4.866,4.632,4.773,12628121.5
2024-10-06 00:00:00+00:00,4.773,4.967,4.713,4.949,9447078.7
2024-10-07 00:00:00+00:00,4.949,5.323,4.913,5.042,27170837.6
2024-10-08 00:00:00+00:00,5.042,5.156,4.851,4.891,18743763.1
2024-10-09 00:00:00+00:00,4.891,4.985,4.548,4.605,18741296.5
2024-10-10 00:00:00+00:00,4.605,4.681,4.421,4.59,17239253.0
2024-10-11 00:00:00+00:00,4.59,4.806,4.544,4.735,14233293.4
2024-10-12 00:00:00+00:00,4.735,4.92,4.676,4.846,14837641.1
2024-10-13 00:00:00+00:00,4.846,4.874,4.553,4.7,14216414.2
2024-10-14 00:00:00+00:00,4.7,5.079,4.624,5.026,25295203.8
2024-10-15 00:00:00+00:00,5.026,5.284,4.862,5.065,51705364.9
2024-10-16 00:00:00+00:00,5.065,5.081,4.884,4.944,21476298.3
2024-10-17 00:00:00+00:00,4.944,5.038,4.647,4.768,20652568.2
2024-10-18 00:00:00+00:00,4.768,4.944,4.728,4.895,14990282.1
2024-10-19 00:00:00+00:00,4.895,4.942,4.756,4.816,9198372.1
2024-10-20 00:00:00+00:00,4.816,5.022,4.709,4.983,12769932.7
2024-10-21 00:00:00+00:00,4.983,5.06,4.752,4.78,20520587.8
2024-10-22 00:00:00+00:00,4.78,4.843,4.619,4.68,17902944.6
2024-10-23 00:00:00+00:00,4.68,4.691,4.445,4.65,16795072.5
2024-10-24 00:00:00+00:00,4.65,4.779,4.542,4.718,14779581.0
2024-10-25 00:00:00+00:00,4.718,4.738,3.946,4.167,33565019.7
2024-10-26 00:00:00+00:00,4.167,4.274,4.095,4.233,13175089.9
